,Unnamed: 0,url,Model_Name,Color,Product_Features,Main_Image,Selling_Price,Product_Type,Gender,Down_Feather_Percentage,Natural_Leather_Percentage,PU_Percentage,Carbon_Percentage,Waterproof,Breathable,Abrasion_Resistance,Elasticity,Ultra_Lightweight,Insulation,Windproof,Lightweight,Heating,man,woman
1503,1503,https://www.thenorthfacekorea.co.kr/product/NN2PR04A,빅샷 원웨이,Black,"노스페이스만의 빅샷가방을 모티브한 원웨이 가방입니다.
여행 또는 평상시에 간편하게 사용 할 수 있는 보조가방이며 수납에 집중한 빅샷 가방 처럼 앞판에 분리수납이 가능한 지퍼 포켓외에도 다양한 수납공간들이 있어 사용이 용이합니다.
어께 멜빵은 스폰지 보강이 되어있어 무거운 짐을 넣었을 시 어께 피로가 덜하며, 안쪽에는 메쉬소재를 사용하여 통기성 또한 우수합니다.
가방 착용 시 몸에 너무 조이는 것을 방지하기 위해, 어께 끈과 웨빙이 연결 되는 부분에는 밴드를 적용하여 편한 착용감을 제공해줍니다.
가방 앞판과 어깨 멜빵의 웨빙에는 작은 소품들을 카라비너와 함께 걸어 사용할 수 있어 추가 수납 용도로 사용이 용이합니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR04A_NN2PR04A_primary.jpg,59000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1504,1504,https://www.thenorthfacekorea.co.kr/product/NN2PR04J,심플 스트링 백 미니,Black,"세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.
세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.
세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR04J_NN2PR04J_primary.jpg,35000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1505,1505,https://www.thenorthfacekorea.co.kr/product/NN2PR04K,심플 스트링 백 미니,Cream,"세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.
세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.
세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR04K_NN2PR04K_primary.jpg,35000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1506,1506,https://www.thenorthfacekorea.co.kr/product/NN2PR04L,심플 스트링 백 미니,Rose_pink,"세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.
세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.
세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR04L_NN2PR04L_primary.jpg,35000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1507,1507,https://www.thenorthfacekorea.co.kr/product/NN2PR04M,심플 스트링 백 미니,Gray,"세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.
세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.
세로형 스타일의 플랫하면서 미니한 크로스백입니다.
상단 부분에 스트링 여밈 처리가 되어 있어 버킷백처럼 연출이 가능합니다.
소프트한 나일론 와샤 원단을 사용하여 라이트한 무게감에 간편하게 사용할 수 있습니다.
뒷 부분에 별도의 오픈 포켓이 구성되어 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR04M_NN2PR04M_primary.jpg,35000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1508,1508,https://www.thenorthfacekorea.co.kr/product/NN2PR07J,미니 슈퍼 팩 파우치,Black,"슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.
슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.
슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR07J_NN2PR07J_primary.jpg,29000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1509,1509,https://www.thenorthfacekorea.co.kr/product/NN2PR07K,미니 슈퍼 팩 파우치,White_sand,"슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.
슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.
슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000050789/NN2PR07K.jpg,29000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1510,1510,https://www.thenorthfacekorea.co.kr/product/NN2PR07L,미니 슈퍼 팩 파우치,Ice_gray,"슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.
슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.
슈퍼팩 백팩 모양의 미니미한 모양으로 제안하는 파우치입니다.
뒷부분에 에어매쉬 등판과 어깨멜빵등 디테일을 최대한 표현해 주어 미니한 감성을 살리고자 디자인 되었습니다.
에어팟 등 작은 소지품을 수납할 수 있습니다.
카라비너가 달려 있어 가방 등에 걸어서 휴대할 수 있습니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/4000050790/NN2PR07L_NN2PR07L_primary.jpg,29000,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1511,1511,https://www.thenorthfacekorea.co.kr/product/NN2PR08A,보레알리스 숄더 백,Black,"해리티지 라인 보레알리스 백팩 디자인을 모티브한 숄더백입니다.
평소에는 숄더 방식으로 사용 하다가, 필요시 가방 뒷면에 있는 웨빙을 사용하여 백팩 형식으로 번갈아 사용이 가능합니다.
가방 양폎에는 큰 오픈 포켓이 있어 물병 또는 우산 같은 소품들을 수납 할 수 있으며, 가방에 적용 되 스트링들은 옷가지 등을 걸어 사요 할 수 있어 아이템들을 손 쉽게 정리래 다니기 좋습니다.
앞펜에 작응 지퍼 포켓과 메인 포켓안에는 수납공간ㄷ르이 많아 사용이 매우 용이합니다.
가방 바닥은 두껍게 위빙을 둘러 가방 바닥이 손상되는 것을 방지해줍니다.
해리티지 라인 보레알리스 백팩 디자인을 모티브한 숄더백입니다.
평소에는 숄더 방식으로 사용 하다가, 필요시 가방 뒷면에 있는 웨빙을 사용하여 백팩 형식으로 번갈아 사용이 가능합니다.
가방 양폎에는 큰 오픈 포켓이 있어 물병 또는 우산 같은 소품들을 수납 할 수 있으며, 가방에 적용 되 스트링들은 옷가지 등을 걸어 사요 할 수 있어 아이템들을 손 쉽게 정리래 다니기 좋습니다.
앞펜에 작응 지퍼 포켓과 메인 포켓안에는 수납공간ㄷ르이 많아 사용이 매우 용이합니다.
가방 바닥은 두껍게 위빙을 둘러 가방 바닥이 손상되는 것을 방지해줍니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR08A_NN2PR08A_primary.jpg,89100,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1512,1512,https://www.thenorthfacekorea.co.kr/product/NN2PR08B,보레알리스 숄더 백,Cool_gray,"해리티지 라인 보레알리스 백팩 디자인을 모티브한 숄더백입니다.
평소에는 숄더 방식으로 사용 하다가, 필요시 가방 뒷면에 있는 웨빙을 사용하여 백팩 형식으로 번갈아 사용이 가능합니다.
가방 양폎에는 큰 오픈 포켓이 있어 물병 또는 우산 같은 소품들을 수납 할 수 있으며, 가방에 적용 되 스트링들은 옷가지 등을 걸어 사요 할 수 있어 아이템들을 손 쉽게 정리래 다니기 좋습니다.
앞펜에 작응 지퍼 포켓과 메인 포켓안에는 수납공간ㄷ르이 많아 사용이 매우 용이합니다.
가방 바닥은 두껍게 위빙을 둘러 가방 바닥이 손상되는 것을 방지해줍니다.
해리티지 라인 보레알리스 백팩 디자인을 모티브한 숄더백입니다.
평소에는 숄더 방식으로 사용 하다가, 필요시 가방 뒷면에 있는 웨빙을 사용하여 백팩 형식으로 번갈아 사용이 가능합니다.
가방 양폎에는 큰 오픈 포켓이 있어 물병 또는 우산 같은 소품들을 수납 할 수 있으며, 가방에 적용 되 스트링들은 옷가지 등을 걸어 사요 할 수 있어 아이템들을 손 쉽게 정리래 다니기 좋습니다.
앞펜에 작응 지퍼 포켓과 메인 포켓안에는 수납공간ㄷ르이 많아 사용이 매우 용이합니다.
가방 바닥은 두껍게 위빙을 둘러 가방 바닥이 손상되는 것을 방지해줍니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR08B_NN2PR08B_primary.jpg,89100,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1513,1513,https://www.thenorthfacekorea.co.kr/product/NN2PR08C,보레알리스 숄더 백,White_sand,"해리티지 라인 보레알리스 백팩 디자인을 모티브한 숄더백입니다.
평소에는 숄더 방식으로 사용 하다가, 필요시 가방 뒷면에 있는 웨빙을 사용하여 백팩 형식으로 번갈아 사용이 가능합니다.
가방 양폎에는 큰 오픈 포켓이 있어 물병 또는 우산 같은 소품들을 수납 할 수 있으며, 가방에 적용 되 스트링들은 옷가지 등을 걸어 사요 할 수 있어 아이템들을 손 쉽게 정리래 다니기 좋습니다.
앞펜에 작응 지퍼 포켓과 메인 포켓안에는 수납공간ㄷ르이 많아 사용이 매우 용이합니다.
가방 바닥은 두껍게 위빙을 둘러 가방 바닥이 손상되는 것을 방지해줍니다.
해리티지 라인 보레알리스 백팩 디자인을 모티브한 숄더백입니다.
평소에는 숄더 방식으로 사용 하다가, 필요시 가방 뒷면에 있는 웨빙을 사용하여 백팩 형식으로 번갈아 사용이 가능합니다.
가방 양폎에는 큰 오픈 포켓이 있어 물병 또는 우산 같은 소품들을 수납 할 수 있으며, 가방에 적용 되 스트링들은 옷가지 등을 걸어 사요 할 수 있어 아이템들을 손 쉽게 정리래 다니기 좋습니다.
앞펜에 작응 지퍼 포켓과 메인 포켓안에는 수납공간ㄷ르이 많아 사용이 매우 용이합니다.
가방 바닥은 두껍게 위빙을 둘러 가방 바닥이 손상되는 것을 방지해줍니다.",https://image.thenorthfacekorea.co.kr/cmsstatic/product/NN2PR08C_NN2PR08C_primary.jpg,89100,Other,남여공용,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
